0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468
0,0,6,4,3,0,0,0,10,0,0,0,53,5,1,3,1,0,8,12,0,3,0,1,0,2,0,0.887218045,3,4,52.98804781,1,5,1,1,3,1,0,2,1,4,1,1,0,0,1,10,1,5,2,2,1,2,0,5,0,0,0,0,0,4,4,4,3,4,4,5,1,0,0,2,0,1,3,6,1,1,3,0,1,1,3,0,0,5,4,0,2,0,1,0,0,0,10,0,1,2,8,2,0,14,16,0,4,3,0,0,1,3,0,0,1,2,2,5,2,5,0,2,1,0,0,3,0,0,1,1,6,1,2,0,6,2,0,0,7,1,1,0,1,0,4,1,1,13,8,0,1,1,0,4,0,1,1,0,2,2,0,1,1,2,0,4,3,0,1,1,0,1,3,0,1,5,1,3,0,0,3,3,3,0,0,7,0,7,0,1,1,1,4,0,2,1,0,2,0,4,0,4,4,0,2,0,2,2,4,2,6,5,1,2,0,3,0,0,0,1,1,1,1,0,0,0,0,5,0,7,4,1,3,4,1,3,1,0,0,0,4,2,0,5,0,0,1,1,3,0,1,2,1,2,0,1,2,2,0,0,1,3,0,1,4,8,1,2,1,1,1,3,1,1,6,0,8,1,2,5,1,0,8,0,1,1,3,5,4,1,0,2,0,1,1,1,3,1,0,0,9,0,3,1,0,1,7,0,0,0,2,1,0,7,0,0,1,14,0,1,1,0,0,1,0,0,1,3,0,3,1,4,1,0,0,0,2,1,3,1,1,4,1,0,0,3,1,1,0,1,1,0,4,1,1,0,0,0,0,1,2,0,57,0,1,1,1,3,2,1,3,50,0,0,1,0,3,0,2,0,0,0,7,0,0,1,20,1,44,37,0,0,4,0,1,1,3,0,0,50,0,1,0,2,7,0,0,0,3,0,4,3,0,2,1,1,17,46,0,0,1,1,2,0,3,0,1,1,1,8,1,41,1,2,18,1,0,5,22,6,0,4,1,11,0,0,1,2,1,17,6,189,0,0,0,0,4,12,0,2,1,0,19,1,0,-0.042606516,2,2,0,2,0,0
0,6,12,0,1,6,1,4,7,1,0,0,91,6,0,11,0,0,14,28,1,3,1,1,4,6,5,0.887171561,13,1,52.98935299,3,6,1,0,7,0,1,0,1,5,4,0,0,0,1,18,2,5,1,3,3,2,0,6,2,0,2,1,0,5,10,6,8,2,5,11,2,1,1,0,1,4,6,11,3,1,5,2,2,2,7,0,3,8,3,0,2,0,1,2,1,0,18,0,3,2,20,8,0,18,19,2,12,3,1,1,0,7,4,1,0,2,5,4,1,3,2,4,7,0,1,6,0,0,4,2,9,0,5,2,3,0,1,1,14,2,0,0,3,0,5,1,1,13,19,1,1,1,3,6,0,0,4,2,2,7,0,1,1,5,0,8,1,2,6,0,0,0,6,1,2,2,1,6,1,2,9,3,3,7,1,6,1,6,3,0,3,4,5,0,1,1,0,2,0,4,3,4,2,1,6,0,3,4,4,1,10,4,4,2,3,0,4,1,0,1,0,0,0,8,0,0,1,6,1,6,7,2,2,6,2,2,2,0,0,0,12,1,0,4,1,2,1,0,2,1,1,8,5,4,1,0,9,2,2,3,1,3,0,3,8,7,5,2,3,4,1,5,4,0,12,0,8,5,0,3,1,0,4,2,0,0,8,12,4,0,0,2,3,1,4,2,2,3,2,1,10,1,4,0,0,1,13,3,1,2,4,1,6,9,0,1,1,23,4,6,2,0,1,2,1,1,1,2,1,5,2,5,5,3,2,3,1,1,3,1,1,7,0,0,0,1,0,0,2,1,3,0,5,3,1,1,0,0,3,1,2,1,77,0,1,0,2,5,5,1,1,77,3,0,1,1,4,3,1,1,8,7,10,1,1,1,20,1,67,77,2,3,4,3,0,0,3,0,1,71,1,0,0,2,0,2,2,4,1,2,11,3,0,2,7,0,20,58,0,3,1,0,0,1,3,0,0,2,2,10,2,63,1,4,27,0,0,12,21,10,1,8,5,21,2,2,0,3,4,31,16,278,0,0,1,2,4,20,0,1,3,0,27,1,2,0.004636785,1,2,5,1,0,0
0,2,10,2,4,3,0,2,14,1,0,1,86,7,1,7,1,0,11,22,2,2,0,1,3,2,3,0.931092437,4,3,51.78416014,2,7,0,0,7,0,0,0,2,8,5,2,1,0,0,20,1,5,2,3,4,2,0,4,3,0,0,0,1,1,9,1,11,3,8,9,2,2,1,1,1,4,6,12,6,2,5,3,4,4,3,0,0,3,5,0,5,0,1,2,2,0,13,0,3,0,18,3,0,26,20,1,9,5,2,0,2,4,0,0,1,1,1,5,2,3,1,1,4,0,1,7,2,0,1,4,11,0,0,2,9,1,2,1,15,2,1,0,2,1,5,2,1,23,6,1,0,2,2,9,0,0,3,0,0,10,1,0,4,6,5,2,1,0,3,2,2,0,6,0,1,7,0,4,1,1,14,2,6,4,0,9,1,6,0,0,2,0,3,0,0,1,3,4,2,2,6,4,6,1,6,0,2,4,1,1,10,6,4,5,2,2,4,1,1,1,2,1,0,7,1,0,0,8,1,7,7,0,2,2,0,2,2,0,1,1,7,1,0,3,1,1,0,3,3,1,1,3,1,3,1,0,4,1,0,1,0,6,0,0,9,6,2,4,2,1,1,4,1,0,9,0,5,5,1,9,3,1,9,4,1,1,7,6,1,2,2,7,3,1,7,7,2,2,0,0,14,0,4,1,3,2,14,7,0,1,1,1,3,10,0,1,1,22,4,2,0,0,1,1,0,0,1,1,2,4,0,7,2,3,4,2,0,2,2,2,1,2,0,1,1,2,2,2,0,1,6,0,7,5,1,1,0,2,4,1,3,2,76,0,0,1,2,4,1,0,1,75,1,0,0,2,5,1,1,1,2,4,6,2,2,0,19,0,65,62,4,4,4,3,1,0,4,1,2,70,1,1,1,1,5,2,0,0,1,0,5,0,1,0,0,0,17,71,2,1,0,1,0,0,4,0,0,0,1,12,0,77,0,2,27,1,0,12,31,11,1,2,4,17,2,0,1,1,5,32,12,265,1,2,0,0,3,24,0,2,0,0,26,1,0,-0.021848739,4,3,5,1,2,0
0,1,5,1,2,4,2,5,8,0,0,0,55,7,0,6,1,1,8,17,0,0,0,2,0,3,2,1.04859335,2,2,48.81398252,0,5,0,2,6,1,0,0,1,3,4,0,2,1,0,12,0,2,1,2,0,0,1,2,0,1,1,0,0,1,3,4,4,4,1,1,0,0,0,1,0,3,3,11,4,0,4,2,3,0,4,0,1,3,5,1,5,0,1,0,1,0,10,0,3,0,8,3,0,13,17,1,6,3,2,0,2,4,0,1,0,1,2,1,0,1,2,2,7,1,1,2,0,0,0,3,4,1,1,1,5,0,0,0,9,1,0,1,1,1,2,3,1,18,7,3,0,1,0,2,0,0,1,0,0,2,0,0,2,1,1,4,2,0,7,1,2,0,3,3,0,2,1,1,0,2,6,1,8,2,0,2,0,5,0,0,0,3,4,0,1,1,2,2,0,1,3,2,4,1,4,0,1,0,1,0,5,4,4,2,3,2,4,4,1,2,0,0,1,5,0,0,0,0,0,1,4,1,1,4,1,3,1,0,0,0,3,0,0,1,0,0,1,0,0,1,1,3,2,1,0,1,4,3,0,1,2,3,1,2,7,6,1,2,0,4,0,2,1,0,3,0,1,3,0,0,1,0,3,0,3,4,6,2,2,0,2,1,2,2,7,2,0,1,0,0,13,1,3,1,4,1,15,1,0,0,3,1,2,7,0,0,0,13,2,4,1,0,1,2,0,1,1,2,0,1,0,6,1,0,2,1,0,0,1,0,0,5,0,0,3,0,2,1,2,0,1,0,5,1,0,3,0,1,0,0,1,0,45,0,1,0,2,2,0,1,1,52,5,1,0,0,1,1,2,1,7,10,3,1,1,0,17,0,52,50,0,3,1,1,1,1,2,1,3,49,1,1,1,0,4,0,2,2,0,2,3,2,1,1,0,1,16,48,1,1,0,0,0,0,2,0,1,0,2,10,1,46,1,4,20,0,0,4,19,10,1,2,0,7,0,0,1,1,3,15,11,196,0,1,0,1,7,14,0,0,0,0,5,2,0,0.017902813,3,5,5,1,0,0
2,3,8,1,6,38,0,3,16,0,1,0,125,10,5,6,0,0,6,8,1,3,1,4,3,11,3,0.826454034,3,14,54.75089882,6,8,1,1,6,0,1,1,3,3,5,8,2,2,4,24,0,7,3,9,1,1,4,5,11,2,3,1,2,5,2,4,10,6,18,7,3,2,2,0,1,0,12,7,27,3,7,5,10,3,5,4,1,6,5,2,5,1,1,0,1,0,19,1,3,1,32,20,0,48,29,3,10,8,3,2,1,11,5,1,3,1,2,5,1,6,0,6,1,1,3,6,0,0,1,11,10,6,1,0,8,3,1,1,36,1,0,0,2,3,12,1,0,31,18,2,1,0,3,10,1,1,4,3,1,6,3,1,5,4,0,5,5,1,6,4,5,2,7,4,1,5,5,5,1,4,8,2,5,11,1,16,2,6,4,3,0,4,4,1,2,0,4,12,4,5,6,8,11,1,14,1,7,5,1,0,7,5,4,4,1,0,17,2,0,1,1,2,2,12,1,2,4,6,2,10,5,3,3,13,4,10,2,1,0,0,1,7,4,13,1,2,1,2,1,3,2,8,3,15,0,1,11,1,0,2,1,13,5,1,3,11,2,1,5,6,1,8,2,2,5,0,13,5,2,8,3,0,7,1,1,9,7,0,10,2,3,7,9,0,1,9,3,1,4,1,33,3,7,2,1,2,39,2,2,1,12,3,2,6,0,0,2,15,4,4,2,1,4,7,2,4,4,1,2,2,0,3,9,7,10,3,2,4,5,1,0,5,0,1,12,1,0,0,1,0,4,2,7,5,1,0,2,3,4,1,6,1,115,2,2,4,1,8,1,0,0,171,0,6,4,2,7,0,3,1,2,5,8,0,1,4,22,2,99,134,5,10,5,2,0,4,5,3,3,110,1,2,4,3,9,0,4,0,6,0,10,1,1,0,7,1,13,103,0,4,1,4,3,2,9,0,0,4,6,17,2,171,2,7,41,3,2,11,39,13,3,12,2,19,2,2,1,2,3,40,28,399,0,0,1,12,4,29,0,4,0,1,31,1,4,0.065666041,12,31,4,5,2,0
0,2,9,5,4,20,1,3,22,0,1,0,72,7,3,11,0,1,13,5,1,6,3,0,3,8,0,0.951456311,3,15,51.24378109,4,2,1,2,6,0,0,2,3,0,2,4,2,3,1,20,0,6,5,5,2,0,4,1,2,0,1,2,2,8,0,7,4,9,6,7,1,0,0,3,0,2,8,7,6,0,8,2,6,2,6,2,2,1,4,3,4,2,1,0,0,3,17,0,3,3,34,5,0,22,32,0,5,5,1,0,4,4,1,1,0,4,0,8,1,7,1,4,4,3,1,5,0,3,3,10,6,1,0,0,5,0,0,0,20,0,3,0,1,0,7,8,2,25,22,1,2,2,4,9,2,1,4,3,0,6,0,0,2,5,0,6,10,2,5,1,1,2,6,1,2,3,3,5,1,1,5,2,3,4,3,7,0,2,0,0,2,0,4,1,0,2,1,3,1,3,2,5,14,1,7,1,3,2,1,1,3,4,0,3,1,2,4,2,1,1,0,2,3,2,0,1,1,6,1,8,10,2,3,7,5,4,1,1,0,1,0,5,1,7,2,3,0,1,1,4,5,7,3,4,2,1,4,3,1,2,1,6,1,3,12,14,6,3,1,10,1,4,0,2,5,0,10,2,0,2,1,0,5,3,3,4,4,2,11,2,2,9,6,0,5,3,2,2,2,0,17,1,1,2,0,2,24,2,2,0,3,8,2,7,3,0,2,15,2,5,1,1,2,6,0,0,2,0,1,1,3,7,9,1,4,0,1,1,6,1,0,4,1,0,3,0,0,0,1,0,1,1,8,3,1,0,2,2,0,0,2,0,89,0,1,0,1,7,1,1,0,93,0,2,1,0,4,2,1,3,2,5,5,3,1,0,31,0,77,98,5,6,1,2,2,4,1,3,0,96,1,1,3,3,9,1,6,0,3,0,6,1,0,1,5,1,18,82,1,3,1,0,4,2,7,0,3,1,2,14,0,89,2,5,20,3,2,3,26,5,2,11,3,13,0,0,1,3,3,23,16,360,0,0,0,3,3,26,1,1,1,0,33,1,0,0.012482663,3,7,4,1,2,0
0,1,4,0,3,1,0,1,7,1,0,0,32,3,0,1,0,0,4,12,0,0,0,0,0,2,0,1.088785047,4,3,47.87472036,0,0,0,1,5,0,0,0,0,4,0,2,0,0,0,6,0,2,1,1,1,0,1,2,1,0,0,0,0,0,4,1,5,3,2,3,0,0,0,0,0,4,1,5,4,0,2,0,0,1,2,0,0,3,1,0,2,0,0,0,1,1,8,0,4,1,11,1,1,8,5,0,4,1,1,0,4,2,0,0,1,1,0,2,0,2,1,2,2,0,0,3,1,0,2,2,1,0,0,1,4,1,0,0,8,1,1,1,1,0,3,2,0,11,3,0,0,0,1,4,0,0,1,0,1,0,1,0,0,1,1,5,3,0,2,0,1,0,2,1,0,3,0,0,0,1,4,0,1,5,1,2,1,2,0,0,0,1,1,0,1,1,0,2,1,1,1,3,1,0,4,0,2,3,0,0,1,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,2,0,0,0,0,0,3,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,2,2,4,0,0,6,0,1,0,1,2,0,2,1,1,4,0,0,0,1,0,0,0,2,1,0,2,3,2,0,0,0,1,1,0,2,1,1,0,1,1,8,0,1,0,2,0,6,2,0,0,2,0,1,3,0,0,0,7,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,2,1,0,1,3,0,2,0,1,0,0,1,2,0,0,2,0,1,0,0,1,1,0,0,0,1,1,23,0,0,0,0,1,0,0,0,25,1,0,0,1,2,0,0,1,5,2,1,0,0,0,8,0,29,33,0,2,2,0,2,0,1,0,0,25,0,2,0,0,2,1,1,0,0,2,3,1,0,0,1,1,8,22,1,2,1,2,0,0,1,0,0,1,0,6,1,32,0,1,10,0,0,1,6,2,0,2,0,3,0,1,0,1,1,10,5,103,1,0,0,0,3,7,0,0,1,1,7,0,0,0.028037383,0,1,3,0,1,0
0,0,5,0,1,1,0,1,2,0,0,0,47,6,0,2,0,0,3,12,1,0,0,0,1,3,1,1.042307692,4,0,48.96421846,2,5,0,0,1,0,0,0,0,5,1,4,0,0,0,6,0,1,2,2,1,0,0,4,0,0,1,0,0,0,5,1,0,3,3,1,0,0,2,0,0,1,3,5,2,0,1,0,2,0,1,2,1,3,2,1,2,0,1,2,1,0,8,0,3,2,7,3,1,11,7,1,4,4,2,0,0,3,1,0,0,0,3,1,0,2,0,2,0,0,0,1,1,0,0,0,1,1,1,0,1,2,1,0,4,0,1,2,2,0,2,4,0,11,7,0,0,0,0,3,0,0,1,0,1,5,1,0,1,5,1,7,1,0,2,0,1,0,3,1,0,3,1,1,0,1,4,1,2,1,0,2,1,6,1,0,0,1,3,1,0,0,0,0,0,1,1,2,4,0,1,0,0,0,2,0,7,0,5,2,1,1,2,2,0,0,0,0,0,4,0,0,0,2,0,8,1,0,0,3,0,0,2,0,0,0,0,0,0,2,1,2,0,1,1,1,0,1,1,3,1,0,2,0,1,0,0,3,3,3,5,3,0,0,4,1,0,5,1,1,1,0,1,3,0,2,0,0,0,1,0,1,2,3,2,0,0,2,0,0,2,0,0,3,1,0,11,0,4,3,0,3,9,0,1,0,4,2,0,4,0,0,0,6,0,0,1,0,0,0,0,1,1,0,0,0,0,4,0,1,2,4,0,2,2,1,0,3,0,2,1,0,0,0,0,1,1,0,2,1,0,0,0,0,1,0,1,1,34,0,1,2,1,0,0,0,1,27,1,0,0,1,2,0,2,1,3,4,4,0,0,1,10,0,40,34,0,2,2,0,0,0,1,1,3,31,0,2,0,2,0,0,0,1,0,1,3,1,0,0,2,1,10,23,1,0,0,0,0,0,2,0,0,2,1,6,0,34,1,2,17,0,0,3,8,4,0,5,1,6,0,0,1,1,2,12,8,126,0,1,0,1,5,11,0,0,0,0,6,1,0,-0.038461538,0,5,3,0,0,0
1,1,2,1,0,3,0,2,1,0,0,0,25,1,0,0,0,0,7,4,0,0,0,0,0,0,0,0.860759494,0,0,53.7414966,1,2,0,0,2,1,0,0,0,2,4,0,0,1,0,6,0,1,2,0,0,0,1,2,1,0,1,0,0,0,0,1,3,0,6,2,0,0,0,0,0,0,1,3,2,0,0,0,2,0,2,1,2,0,0,0,1,1,0,0,1,0,3,0,0,2,8,3,0,5,2,0,1,1,0,0,0,5,1,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,0,3,4,0,0,0,1,0,0,0,7,0,1,0,1,0,3,1,0,0,4,0,0,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,4,1,2,0,0,2,0,1,0,0,1,1,2,0,1,1,1,0,1,0,1,1,0,0,4,0,0,3,0,0,5,1,3,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,2,1,0,0,0,2,0,1,0,0,1,0,0,2,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,3,0,3,1,0,0,9,1,2,0,0,2,4,0,0,0,0,0,2,3,0,0,0,4,0,2,0,0,0,2,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,16,0,0,0,1,1,2,0,0,19,1,0,0,1,1,0,1,0,0,3,2,0,0,0,1,0,19,24,2,0,0,0,1,0,0,0,1,12,1,0,1,0,1,0,0,1,0,0,0,2,1,0,0,0,3,15,0,0,0,1,0,1,0,0,0,0,1,4,0,21,0,0,10,0,0,1,3,4,0,0,1,5,0,0,1,1,0,13,4,51,0,0,0,0,3,0,0,0,1,0,2,1,0,-0.088607595,1,2,0,2,0,0
1,4,5,0,1,3,1,6,6,1,0,0,55,6,1,3,0,0,2,26,1,1,1,1,4,0,1,0.966580977,8,3,50.8496732,1,8,0,1,1,0,1,0,1,10,3,1,0,2,0,14,1,4,0,2,1,2,0,1,0,0,1,0,0,5,4,1,2,3,4,7,1,3,0,2,0,1,4,4,2,0,4,2,1,0,4,2,0,6,3,0,3,0,0,1,0,0,17,0,6,1,9,5,2,11,7,0,3,4,3,1,0,5,0,0,0,1,2,4,3,2,2,2,6,0,2,0,1,3,0,1,6,0,1,3,6,0,1,1,7,0,0,1,2,1,3,0,0,6,7,2,1,1,0,6,0,0,0,0,0,5,0,0,0,4,1,4,2,0,2,0,1,1,3,1,0,3,0,7,1,2,3,1,5,3,0,2,0,6,0,1,0,1,3,1,0,2,3,2,0,1,6,3,3,0,3,1,0,3,2,2,3,2,0,0,1,2,5,0,0,1,0,0,0,3,0,0,0,4,1,2,3,0,1,3,3,2,1,1,0,0,3,0,1,3,0,1,0,0,0,0,0,2,2,3,0,0,9,0,3,0,0,2,0,3,5,4,3,3,1,1,1,7,1,0,4,0,2,1,1,2,2,0,4,0,2,2,1,5,1,1,0,5,1,2,0,2,0,0,1,2,12,0,5,0,3,2,12,6,0,1,1,0,3,5,1,1,0,17,0,1,2,0,1,0,0,0,0,1,0,2,2,6,2,0,0,3,1,1,3,2,2,3,0,2,0,0,1,0,1,1,3,1,4,0,0,0,0,0,1,1,1,1,56,0,1,0,2,2,2,2,3,56,1,0,1,1,4,0,1,1,3,2,4,0,2,0,18,2,51,41,1,1,4,1,2,1,1,0,0,43,0,5,1,1,5,5,0,0,0,1,6,2,0,1,1,0,16,40,3,3,0,0,0,0,3,0,0,2,0,15,1,40,0,3,15,0,0,3,16,3,0,4,1,14,0,0,0,0,2,16,5,189,2,3,1,0,7,17,1,0,1,0,18,1,0,-0.017994859,4,1,2,1,0,0
1,1,4,5,2,31,0,1,16,1,1,0,87,3,8,8,2,0,13,3,0,1,1,2,0,9,0,0.809261301,1,7,55.27117611,5,10,0,0,7,1,1,1,0,1,3,7,3,2,2,31,2,8,3,4,3,3,4,5,7,2,3,2,2,7,1,1,5,11,13,9,2,3,3,1,1,1,2,12,16,2,5,2,7,4,8,1,1,4,3,0,1,0,3,0,1,1,25,0,6,1,27,13,1,32,23,0,4,2,6,0,1,7,6,1,0,1,8,4,2,8,1,4,2,1,2,6,1,1,1,8,11,2,4,1,8,1,3,0,29,2,0,2,0,3,10,5,2,26,10,1,0,1,5,7,0,0,4,3,3,10,1,4,2,4,0,7,5,1,9,4,1,3,12,0,0,3,4,9,0,4,6,1,1,8,1,10,2,5,3,1,1,7,2,4,3,1,3,4,0,9,0,6,11,2,11,1,5,5,0,1,5,5,3,1,3,2,10,2,1,2,1,3,1,4,1,0,2,3,1,5,8,2,3,12,6,7,7,0,2,0,0,2,0,10,1,2,3,2,0,3,2,10,1,6,3,0,11,1,0,1,0,5,3,4,1,11,1,0,2,6,0,6,3,1,3,1,15,6,2,8,1,0,14,3,2,12,3,1,13,1,0,3,8,1,4,8,5,0,5,1,21,2,8,0,1,2,33,6,2,1,12,5,5,4,2,1,2,15,6,3,2,0,2,4,1,0,7,1,3,0,1,7,3,1,10,1,4,1,4,4,0,8,2,0,5,4,1,1,0,2,3,2,4,12,2,3,3,4,5,0,2,0,113,0,2,2,0,5,0,0,0,142,0,1,0,0,9,0,1,1,5,4,14,0,2,2,12,0,96,91,1,13,7,0,1,2,3,0,0,112,1,3,2,1,8,0,2,1,2,2,10,2,1,1,3,3,13,102,0,2,3,1,1,3,8,0,1,3,2,14,1,133,2,8,27,7,2,3,38,7,1,5,4,28,2,0,1,4,1,35,20,386,0,0,0,9,9,15,1,2,0,0,36,1,0,0.042998897,6,10,4,1,1,0
0,1,2,0,1,4,0,5,6,0,1,2,28,2,1,0,0,1,1,4,2,1,0,1,0,1,0,1.2,1,7,45.45454545,2,1,3,0,3,0,0,0,1,1,2,0,2,0,0,7,0,3,0,0,1,0,1,2,0,1,2,1,1,1,1,3,5,4,2,1,2,0,0,1,0,1,2,3,3,0,1,0,0,0,2,0,0,2,1,1,0,1,0,1,0,1,6,1,3,0,3,4,0,6,6,0,2,4,1,1,0,2,0,0,1,1,1,1,3,2,0,1,2,1,1,3,0,0,1,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2,1,0,8,9,2,2,3,2,5,1,0,1,0,0,3,0,1,0,3,1,3,1,0,0,2,1,1,2,1,0,0,0,1,0,0,6,2,1,1,0,2,0,0,0,0,0,0,0,0,1,0,2,2,0,0,4,2,3,1,0,0,1,4,0,0,6,0,1,0,0,1,2,0,1,1,0,0,3,3,1,0,0,0,0,3,1,0,1,1,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2,0,0,4,3,1,0,1,2,0,2,1,0,1,0,4,4,1,1,0,1,0,2,0,1,1,5,4,2,1,1,3,0,1,0,0,0,2,1,10,2,3,1,1,0,10,2,0,0,0,2,3,4,0,0,0,12,1,2,0,0,0,4,0,0,0,0,0,3,1,5,2,0,1,0,0,2,2,1,0,3,0,0,3,1,1,0,0,1,1,1,4,1,0,0,2,0,0,0,0,0,32,0,0,0,0,0,0,0,1,36,0,0,0,0,4,0,0,2,3,2,2,0,0,2,11,0,25,31,1,2,2,0,0,1,0,1,1,32,0,0,1,2,3,0,1,1,0,0,0,0,0,1,1,0,7,36,0,0,0,3,2,0,1,0,0,0,0,2,0,35,2,3,6,1,0,2,8,1,0,1,1,3,0,1,0,0,0,11,7,147,0,1,0,3,1,7,0,0,1,0,6,0,0,0.031111111,5,5,4,0,1,0
0,2,13,0,3,9,1,7,10,1,0,0,96,17,0,9,0,0,11,20,0,2,0,1,3,1,3,0.976047904,5,7,50.60606061,0,3,0,1,5,2,0,2,2,3,7,2,4,1,0,14,7,1,1,3,1,0,0,5,3,2,1,0,1,6,6,5,5,5,7,3,1,1,3,4,1,6,2,9,1,0,2,1,3,2,5,1,1,3,1,1,8,1,3,1,1,3,20,0,6,1,7,2,1,20,23,1,4,3,4,1,2,5,0,3,0,0,5,1,4,5,2,0,10,1,0,7,2,1,2,5,2,0,3,3,13,2,0,0,16,1,1,0,1,1,7,2,0,22,15,5,2,0,1,7,0,0,0,0,0,9,0,0,0,15,0,13,5,0,6,4,0,5,2,0,3,4,0,5,0,1,7,10,10,3,1,5,1,1,2,0,4,2,3,2,0,2,0,3,2,5,4,3,4,2,4,0,4,1,0,1,4,2,1,8,1,2,3,0,0,1,2,2,2,6,0,0,0,7,1,13,10,0,1,13,6,3,2,1,0,4,4,0,1,1,1,3,2,1,0,3,5,4,3,2,2,0,2,1,1,2,3,10,2,5,5,5,1,2,0,1,2,6,4,2,8,1,2,3,2,4,1,1,6,0,1,0,3,4,3,3,1,13,5,1,3,2,0,1,0,1,9,1,2,2,1,1,16,9,1,0,3,2,5,12,0,2,3,32,2,7,5,1,0,6,0,0,1,1,4,1,2,3,1,1,3,0,0,2,2,4,0,3,0,3,4,0,0,1,1,1,8,1,6,4,0,2,0,1,2,7,1,0,82,0,1,0,3,7,2,2,1,63,0,0,0,1,4,0,1,3,11,2,12,1,2,1,36,1,64,63,3,5,6,1,2,3,7,1,3,103,1,2,3,4,14,4,3,3,0,4,8,1,0,2,2,3,21,107,3,1,0,0,2,1,2,1,1,2,1,18,2,60,0,2,23,0,2,6,33,7,0,7,1,21,0,2,0,1,2,18,9,374,0,2,1,1,4,40,0,0,1,1,36,1,0,-0.092814371,0,1,5,5,2,0
