0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468
7,1,0,9,1,3,1,0,2,1,0,8,3,1,2,0,15,3,3,1,0,8,-0.061946903,2,4,2,2,2,4,0,2,0,3,5,0,2,0,1,0,2,1,1,3,0,0,2,0,0,1,2,0,1,0,1,1,1,4,1,0,3,1,3,0,1,8,1,3,0,0,1,1,2,10,2,5,0,1,0,2,11,6,2,0,0,0,8,0,0,3,2,0,1,11,0,6,7,0,3,0,0,12,0,0,0,12,0,3,9,0,0,0,1,2,1,2,0,2,0,0,1,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,0,1,0,1,1,8,1,0,0,8,1,0,0,5,2,0,0,0,1,0,0,2,1,3,0,1,0,1,1,0,0,0,1,1,0,0,0,4,1,2,0,1,0,0,2,1,2,1,0,0,0,4,1,0,5,1,1,2,1,1,0,2,0,7,0,2,4,0,3,3,1,1,2,2,2,2,0,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,3,1,1,2,0,0,0,3,0,0,0,1,5,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,2,1,0,2,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,2,1,1,0,1,0,1,0,0,3,1,1,1,0,0,0,2,2,4,2,1,1,5,0,1,0,1,2,3,1,1,2,0,1,1,3,0,0,2,0,1,0,3,0,2,1,0,0,3,1,0,1,2,0,0,1,3,2,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,2,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,8,11,0,0,0,1,0,0,2,0,2,7,0,0,0,10,1,4,2,0,9,0,8,0,1,0,0,0,6,0,0,6,0,0,1,4,1,4,0.095652174,29,2,0,0,1,0,0,8,7,1
15,1,1,12,3,20,1,1,0,0,3,10,1,1,4,0,7,1,9,2,0,2,-0.005405405,2,3,4,1,1,3,3,1,1,6,3,1,2,6,3,1,3,1,5,3,2,0,3,1,1,1,6,1,2,2,0,0,4,3,2,2,0,0,3,0,4,9,1,12,1,0,0,2,3,16,0,5,0,1,0,2,14,17,7,1,0,0,11,0,0,3,2,0,4,14,0,10,14,0,17,0,0,16,2,1,1,8,0,3,15,0,0,1,0,5,0,2,0,1,3,0,0,1,2,1,0,4,1,4,2,0,1,5,3,2,0,0,3,1,2,2,0,1,1,17,1,1,1,10,1,0,0,0,3,0,0,0,2,4,0,2,2,1,0,5,6,2,2,1,1,0,0,3,4,0,0,4,2,3,1,2,0,1,4,0,1,3,0,0,0,4,3,4,6,2,1,5,1,0,0,0,1,4,0,1,8,1,3,2,1,3,10,6,4,5,1,4,3,1,0,4,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,1,0,2,1,1,2,3,0,2,3,2,1,2,0,0,0,5,2,1,1,2,1,0,0,0,1,1,1,0,0,2,1,3,0,0,3,0,1,0,0,1,0,1,1,2,1,1,1,1,1,0,0,2,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,2,1,0,2,2,2,1,2,1,0,5,1,1,1,1,2,2,0,0,1,1,4,1,1,6,2,2,5,0,1,1,1,2,5,1,1,7,2,2,0,0,2,1,4,1,9,4,3,6,2,0,2,0,8,0,0,2,4,4,0,2,0,1,0,1,0,0,2,0,0,1,2,3,0,0,0,0,0,3,1,5,1,2,1,0,2,1,2,0,0,2,2,3,0,2,0,3,2,3,1,1,3,4,1,0,2,1,1,0,0,6,0,0,1,0,0,14,10,1,1,0,0,1,0,1,0,0,8,0,4,0,18,3,2,1,3,21,0,20,0,1,0,3,1,8,1,0,13,1,0,0,9,2,7,0.054892601,53,1,1,1,0,1,0,16,9,1
16,1,2,20,3,16,7,1,4,0,2,12,3,6,2,3,21,1,15,7,2,11,-0.005649718,6,12,4,3,0,3,4,5,2,11,5,1,0,7,6,1,10,3,9,3,2,2,4,2,2,1,6,1,4,4,1,1,5,7,2,4,0,3,4,0,1,13,0,14,0,0,1,3,5,22,1,22,0,1,0,0,40,28,6,1,0,0,16,1,0,9,5,3,3,24,1,16,16,1,22,0,1,25,3,2,0,18,1,1,18,0,1,4,1,7,2,5,1,6,0,3,1,0,3,4,4,3,0,5,2,0,3,2,2,1,2,1,4,0,2,1,0,1,4,27,3,1,2,12,6,1,3,1,5,4,0,0,3,7,0,4,10,2,1,4,6,1,6,1,1,1,0,4,2,3,2,3,5,3,0,2,0,2,2,1,5,1,3,1,0,5,1,2,13,2,0,5,0,1,0,2,0,6,0,4,12,2,12,2,6,1,14,7,4,6,0,8,5,1,0,0,2,0,0,1,0,2,1,0,4,0,0,3,0,1,0,0,1,1,2,4,0,0,1,3,0,4,4,2,2,2,0,0,0,13,2,0,0,3,3,3,0,1,4,2,0,1,1,5,1,1,0,2,2,1,0,0,1,1,0,0,0,1,0,0,1,2,2,1,0,0,0,4,3,1,0,0,1,0,2,2,2,1,1,1,0,3,3,1,1,2,1,0,1,2,2,7,0,0,0,10,3,5,4,1,2,1,0,2,2,7,1,2,5,1,1,2,5,3,10,3,1,4,1,3,1,3,4,2,3,1,5,3,2,7,5,0,0,1,4,2,0,4,9,7,0,0,3,2,0,1,1,1,1,0,0,3,0,4,1,0,0,2,1,7,2,7,0,4,3,1,7,2,2,3,4,2,2,4,0,2,1,3,2,3,0,1,4,1,1,0,3,0,1,1,0,7,1,1,2,1,3,13,18,1,1,1,1,0,1,1,0,0,14,3,4,0,13,2,5,6,2,21,2,24,0,0,0,0,0,10,1,2,12,2,0,0,12,1,13,0.084142395,81,0,0,1,0,1,0,31,12,1
60,8,4,44,15,83,8,1,7,3,7,65,16,19,16,3,45,7,26,11,1,23,0.035054175,17,12,19,7,9,5,23,14,4,31,15,17,17,21,11,7,15,11,14,14,6,5,14,3,7,1,16,8,7,8,3,2,18,19,3,6,1,1,22,1,14,43,1,54,6,1,1,3,19,72,1,54,2,0,12,5,91,81,18,1,0,2,58,0,2,18,13,4,15,60,3,42,26,1,87,3,3,88,5,1,5,42,2,15,56,0,4,15,6,29,2,9,3,7,2,8,2,4,10,9,4,17,1,6,7,5,10,9,1,11,2,3,12,3,7,3,1,5,4,71,6,4,12,43,13,3,5,10,14,3,6,8,6,20,2,11,16,16,0,19,25,6,10,7,5,1,4,6,10,1,4,15,18,17,1,3,0,5,19,6,17,1,1,3,2,16,8,12,26,6,1,10,4,1,3,0,5,13,0,8,22,1,12,9,8,9,21,14,16,25,5,25,4,5,2,3,5,5,1,3,1,3,4,5,9,1,3,1,2,5,1,0,3,4,3,3,1,1,10,8,1,3,18,4,5,15,2,0,0,26,4,4,3,11,13,2,4,1,5,0,4,3,0,10,1,4,2,5,2,3,0,2,3,5,4,2,1,2,6,2,1,13,0,2,1,1,2,5,1,4,2,3,2,4,3,1,6,4,0,4,1,4,4,1,5,6,2,4,4,7,1,17,5,4,1,12,7,13,3,4,1,8,4,4,11,38,7,4,16,0,7,1,1,5,23,5,16,19,4,16,3,2,7,9,6,2,23,17,12,14,13,1,0,2,14,2,0,10,29,11,1,3,7,10,2,3,2,0,7,6,1,15,3,15,1,1,2,0,6,11,4,18,0,7,4,2,26,5,9,7,11,3,4,9,3,3,2,6,7,3,3,5,8,0,14,2,9,7,4,3,1,12,9,3,2,3,4,54,65,0,3,0,2,0,2,3,2,3,45,7,3,2,49,5,8,6,2,97,2,70,4,1,3,8,2,37,3,6,47,4,4,1,55,5,22,0.07523511,257,5,3,3,4,3,4,70,39,1
10,0,2,14,3,25,1,0,1,1,4,9,4,6,3,1,14,2,11,4,1,3,0.017467249,2,2,4,2,2,4,3,1,0,11,2,3,1,6,7,2,6,4,6,8,3,0,3,1,1,1,5,1,0,6,0,1,10,6,1,3,0,1,8,0,3,10,2,16,0,0,2,1,3,17,1,14,2,1,0,1,23,17,5,1,0,0,16,0,1,10,11,0,9,16,0,13,10,0,29,0,0,25,4,1,2,10,0,9,22,0,1,4,0,3,2,3,1,2,0,0,2,0,0,4,1,1,2,4,2,0,1,2,0,2,0,1,5,3,1,0,0,2,3,20,1,1,0,13,3,0,3,5,3,1,0,1,2,3,0,2,11,4,0,4,7,2,2,1,2,1,1,2,4,0,0,8,3,12,0,1,0,0,4,0,8,0,4,1,0,1,5,1,11,2,0,5,0,2,0,1,0,5,0,2,6,1,4,1,1,6,6,5,9,3,0,5,1,0,1,4,4,2,0,0,1,1,0,0,1,1,1,0,0,1,1,0,2,0,1,1,0,1,3,1,0,2,7,0,2,3,0,0,0,5,3,1,0,0,2,1,1,0,3,0,0,0,0,5,0,1,0,0,0,0,0,0,1,2,1,0,0,1,2,0,3,4,0,0,0,0,0,2,0,0,1,0,1,0,2,0,1,5,0,0,1,1,0,0,2,0,2,1,1,0,1,8,1,0,1,2,2,3,3,0,0,2,0,2,0,14,4,1,8,0,3,1,1,0,6,2,7,5,1,3,0,2,0,3,2,1,12,9,4,7,2,0,1,0,7,1,0,2,12,5,0,3,3,2,1,0,2,3,2,0,0,5,1,3,0,0,2,0,1,4,0,2,1,2,1,0,6,1,2,0,1,1,2,3,0,3,2,3,2,2,1,1,2,0,3,1,2,0,0,0,0,6,1,1,2,1,2,17,23,1,4,0,0,0,0,0,0,2,9,1,5,0,16,0,3,2,1,20,3,20,0,2,0,2,0,7,0,2,11,2,0,1,15,0,5,0.079681275,64,1,1,1,0,2,0,19,11,1
34,2,2,16,2,15,4,0,1,0,2,20,2,3,1,1,15,3,15,3,1,7,-0.027522936,6,9,18,3,0,3,5,4,3,12,7,3,3,3,7,0,11,4,6,2,5,2,2,1,3,1,5,1,2,3,1,1,9,4,3,3,0,0,9,1,3,24,0,9,0,0,0,4,2,17,2,28,1,2,3,3,59,40,4,0,0,2,17,0,2,5,7,1,3,21,0,12,21,0,30,0,0,32,2,2,0,19,0,5,20,0,0,3,2,19,2,6,0,3,1,2,1,0,3,2,3,7,0,4,4,0,1,0,3,2,0,0,3,1,3,0,0,2,6,49,3,0,3,13,2,0,1,5,4,5,0,2,1,11,0,2,12,2,1,5,4,1,2,1,0,0,2,5,3,0,2,13,7,5,1,2,0,1,1,3,6,1,0,0,0,8,1,2,8,0,1,2,2,2,1,2,2,3,0,2,6,0,16,6,3,4,11,1,6,1,1,8,7,1,1,0,1,0,0,0,1,3,2,0,1,2,0,3,0,0,2,0,0,2,1,2,5,0,0,3,1,4,8,2,2,3,0,0,2,9,1,3,0,4,7,0,0,1,1,2,3,2,0,4,1,3,0,1,4,0,0,0,2,1,0,0,3,1,0,0,2,3,1,1,0,1,1,3,0,1,1,3,1,0,2,1,1,3,1,2,0,5,7,1,5,3,2,2,3,2,3,7,4,3,1,1,5,3,2,1,1,3,2,0,5,12,1,4,4,1,4,1,0,1,12,2,3,6,1,7,1,2,2,3,3,1,15,5,7,6,1,0,0,0,4,0,0,7,6,4,0,1,2,1,2,0,3,0,0,1,0,2,0,6,0,0,0,4,2,0,0,6,1,2,3,0,8,0,5,0,4,0,4,2,0,4,2,0,1,4,0,1,1,0,1,2,5,0,2,0,0,6,2,2,1,1,3,14,22,1,3,0,2,0,1,2,1,2,15,4,3,1,10,4,5,1,3,27,1,28,0,1,0,0,0,10,0,1,17,0,0,2,14,0,18,0.106100796,111,0,1,0,2,1,0,33,12,1
21,8,2,19,2,34,10,3,12,1,4,14,11,3,3,1,18,2,24,4,2,13,0.05370844,4,5,9,8,3,5,6,11,1,16,5,7,8,10,7,2,8,11,10,9,4,1,11,2,2,0,8,0,8,3,0,0,9,9,0,1,1,2,7,2,5,26,1,24,1,1,1,2,9,34,1,28,0,2,3,1,45,32,11,0,0,1,36,0,2,8,6,1,10,26,1,18,13,2,34,1,2,43,3,0,2,26,3,7,25,1,1,4,0,10,4,12,0,4,4,3,2,1,2,2,1,10,0,2,2,2,0,6,2,4,3,2,0,1,1,0,0,5,1,34,3,1,7,12,8,0,1,1,10,4,2,3,5,15,2,7,15,3,0,8,6,2,5,2,3,0,1,1,6,0,1,11,10,9,2,1,0,3,1,0,9,0,2,3,1,11,4,8,13,2,2,2,1,2,3,1,4,13,0,5,18,1,12,5,4,3,9,7,13,8,1,12,1,2,0,1,4,1,3,2,0,1,2,0,2,0,2,0,1,0,0,0,2,1,0,3,1,1,4,6,1,1,6,2,3,9,0,0,0,13,0,1,6,4,7,3,3,2,4,0,4,2,0,7,0,2,0,3,0,0,0,2,1,5,1,4,1,1,1,0,1,6,0,3,1,0,0,0,4,1,4,4,4,1,2,0,0,2,0,1,0,3,0,1,1,0,2,2,1,1,1,9,3,0,0,9,2,5,1,4,3,4,3,1,2,19,1,3,12,2,5,1,2,3,8,7,10,10,2,15,1,1,8,6,2,0,13,1,7,5,6,1,1,1,11,1,2,0,8,11,1,1,4,6,2,1,4,0,1,1,0,4,0,12,3,0,1,2,3,2,2,15,0,5,0,4,10,2,6,1,5,0,6,3,0,6,2,2,5,6,0,4,2,0,4,2,2,1,2,1,0,12,7,4,5,1,3,24,36,0,1,0,6,0,2,0,1,1,24,1,2,1,27,4,4,3,0,35,2,42,2,1,2,1,1,19,1,0,23,1,2,0,21,0,14,0.054429029,117,0,4,0,0,1,1,31,17,1
36,2,0,23,4,21,6,0,6,2,0,12,3,1,9,0,1,1,17,1,1,11,-0.163776493,9,10,20,11,2,7,3,1,4,17,5,5,11,6,5,0,7,3,6,2,2,0,4,0,3,0,7,7,1,9,0,0,6,12,0,1,1,2,2,0,2,25,0,6,1,1,1,2,2,8,1,16,2,0,0,1,63,30,6,1,0,0,12,0,0,4,5,0,5,8,1,9,9,0,61,0,0,21,1,1,0,13,0,2,24,0,0,2,3,18,0,5,1,5,5,3,1,4,6,1,2,4,1,4,5,0,2,1,2,2,3,1,5,1,8,2,0,8,4,60,5,0,2,27,7,3,2,4,2,2,4,3,1,17,0,3,19,1,0,4,10,0,4,5,9,1,0,1,14,0,4,9,3,9,1,0,0,2,6,2,9,0,1,1,1,10,4,4,4,2,1,10,1,0,0,0,0,4,0,1,6,0,12,0,6,1,0,1,15,16,0,3,8,1,0,0,3,5,0,1,0,2,0,0,8,0,2,1,0,0,0,2,0,2,0,3,3,2,4,2,0,4,17,0,2,11,1,0,1,4,0,0,1,0,3,2,0,1,1,0,0,0,1,1,0,4,0,0,3,1,0,0,2,3,1,1,1,6,0,1,0,2,0,0,1,1,1,3,3,1,1,0,3,3,1,1,3,2,0,2,2,3,6,2,3,2,2,1,0,1,0,11,0,0,0,1,6,3,3,0,0,3,1,0,1,20,0,5,5,0,1,0,1,1,6,0,4,5,0,7,0,0,2,2,2,2,3,13,4,3,11,1,1,0,3,0,0,7,2,1,0,0,4,0,2,2,1,0,3,0,2,1,3,6,0,0,3,1,3,1,1,8,0,1,0,3,7,4,3,0,2,1,2,1,0,0,1,1,1,1,1,0,2,1,0,1,2,4,0,2,0,2,2,1,2,0,5,9,12,0,0,0,3,0,1,1,2,0,14,5,1,0,49,7,1,1,0,26,1,27,3,0,0,0,0,9,1,0,19,0,2,1,7,4,7,-0.037037037,71,0,2,1,0,0,2,21,8,1
18,0,2,11,1,14,3,0,4,2,2,11,2,5,4,0,8,1,11,3,1,8,0.002227171,4,8,9,6,3,1,7,6,1,3,5,1,4,6,6,2,7,5,3,4,1,1,6,0,1,0,4,1,1,2,1,1,6,8,2,1,0,1,6,0,2,16,1,11,0,0,0,0,5,19,2,18,0,0,1,2,30,15,5,0,0,0,20,0,2,3,4,1,9,15,0,14,7,1,23,0,1,27,3,2,1,9,1,3,21,0,1,3,0,2,1,6,0,3,3,0,2,1,2,3,4,2,0,3,2,2,0,1,3,2,1,3,4,2,0,3,0,1,1,25,3,1,2,12,5,2,3,4,2,2,1,3,3,6,0,2,10,4,0,4,3,5,3,3,0,0,3,1,1,1,0,4,3,5,1,0,0,2,1,0,5,0,1,1,0,6,3,4,6,2,1,4,0,1,1,0,0,6,0,2,5,0,7,1,3,2,7,5,2,9,3,4,5,0,0,1,1,1,1,0,1,1,0,1,2,1,0,0,1,1,3,0,1,0,1,2,0,0,0,1,0,3,3,0,1,2,0,0,2,4,2,3,0,2,5,0,1,2,2,0,0,0,1,3,0,2,0,2,0,0,0,0,1,0,0,1,1,0,2,0,2,4,2,0,0,0,0,2,0,0,0,1,1,1,2,0,0,1,1,1,0,4,0,1,3,3,3,0,0,1,0,6,3,0,0,6,3,2,2,1,0,1,1,2,2,12,1,1,3,1,0,0,0,0,13,3,4,9,1,8,1,0,3,6,1,0,5,4,4,3,5,0,0,2,6,1,0,3,8,0,0,3,3,2,0,0,1,1,1,0,0,2,0,4,1,0,1,0,2,2,0,6,1,2,3,2,4,1,1,3,2,0,1,2,0,0,0,2,3,0,2,2,2,0,4,1,0,0,0,1,0,6,4,0,0,2,0,10,23,0,4,0,2,0,1,1,0,1,11,0,2,0,14,0,4,1,4,17,2,25,0,0,1,1,1,8,1,1,8,1,0,2,21,2,4,0.072243346,62,2,2,2,1,0,0,27,9,1
21,3,1,28,4,38,4,1,7,3,4,18,3,10,6,1,27,3,24,6,1,10,0.015028902,10,9,6,4,5,3,8,6,1,11,0,10,6,11,7,1,8,4,6,6,9,1,4,6,4,2,5,1,3,7,1,0,9,12,5,3,0,1,6,3,10,19,1,31,0,3,3,3,12,30,2,26,1,1,3,6,41,32,7,0,0,2,29,0,3,7,11,0,4,30,1,15,28,0,34,1,1,36,3,0,1,21,5,9,31,0,2,7,1,13,7,12,1,2,2,0,1,1,3,4,9,7,0,4,6,0,4,5,3,5,0,2,6,2,5,3,0,11,5,42,2,2,6,39,9,1,2,2,5,3,5,1,0,12,1,0,13,10,2,10,14,1,7,5,3,2,5,3,4,0,5,4,19,13,1,0,1,3,6,1,18,1,1,2,1,14,6,2,11,1,2,9,0,1,2,1,0,9,0,2,4,1,9,3,12,6,6,6,10,5,2,14,6,3,1,1,2,1,1,2,2,1,1,2,4,1,3,0,0,6,0,1,1,2,1,4,2,0,6,5,2,1,17,1,2,3,1,0,3,8,1,3,0,3,4,3,3,3,4,1,2,1,3,4,1,3,0,3,2,0,0,0,2,2,4,0,2,3,1,2,2,8,0,2,2,2,2,3,0,0,2,1,3,1,2,0,1,2,0,1,1,4,1,1,7,2,7,1,1,2,2,11,2,0,1,4,6,7,2,4,1,2,2,0,1,22,6,1,13,1,7,0,3,6,6,2,13,11,3,8,0,0,6,2,3,0,7,8,8,5,13,0,1,0,13,1,0,2,6,11,0,3,1,5,1,1,4,1,3,1,1,8,2,11,0,0,0,2,4,3,2,13,1,1,2,2,4,5,4,0,12,4,6,6,1,6,1,0,5,4,0,0,0,1,4,1,2,4,4,0,1,9,3,0,2,0,5,22,34,0,3,0,5,0,1,0,1,4,29,2,3,0,30,5,3,3,2,40,1,38,0,1,3,3,2,16,2,2,29,2,0,1,23,3,19,0.047812818,116,1,1,2,2,0,1,33,19,1
21,2,4,10,1,24,2,0,5,1,1,7,3,3,4,1,14,4,12,3,1,7,-0.114893617,8,2,3,4,5,4,8,2,0,3,4,3,4,5,5,0,4,3,5,2,3,0,1,1,0,1,8,1,1,3,1,0,6,8,1,0,1,0,4,0,3,11,1,12,0,1,0,1,2,14,1,11,4,0,3,3,22,21,3,0,1,0,8,0,1,6,11,1,2,13,1,12,7,0,14,0,0,17,3,0,3,17,0,2,18,1,1,3,2,9,2,2,1,3,1,3,1,0,3,1,4,4,0,2,3,1,4,1,3,3,0,2,8,2,3,1,0,1,2,19,0,0,2,14,5,0,0,3,0,3,0,2,3,7,0,1,8,3,0,5,8,3,4,0,0,1,1,3,1,0,0,7,3,8,0,1,1,2,0,2,7,2,2,0,3,4,4,2,7,0,2,2,1,0,0,1,1,2,0,2,5,0,9,2,0,3,5,4,3,5,0,6,2,1,1,2,3,0,1,3,1,0,0,1,2,0,0,3,0,0,1,1,2,0,1,1,0,0,5,0,0,1,6,1,0,2,0,0,0,6,1,2,0,2,1,1,1,0,1,1,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,2,2,0,1,1,4,3,0,0,0,2,0,0,1,2,4,5,3,0,2,0,0,3,2,1,0,1,1,0,0,0,0,2,0,0,0,2,0,0,1,5,1,5,0,0,1,0,1,2,1,10,0,1,10,2,1,0,0,0,6,6,6,4,0,2,1,1,0,1,1,0,8,5,2,6,5,0,1,0,5,0,0,3,13,2,0,3,4,3,0,0,6,0,1,0,1,3,0,3,0,0,1,1,0,3,1,5,0,0,0,1,1,3,2,2,4,2,0,5,0,3,1,3,1,0,2,0,0,0,2,0,1,0,0,1,0,7,3,0,3,0,3,19,12,0,2,0,1,0,1,1,1,1,15,3,0,1,13,2,2,1,3,21,0,19,0,1,0,0,0,4,2,0,17,4,0,1,12,0,6,0.103585657,58,1,1,1,0,3,0,17,11,1
19,2,2,8,4,15,2,0,6,2,5,13,0,7,4,0,11,2,16,3,1,6,0.038539554,4,7,12,2,2,3,5,3,1,6,3,5,2,7,9,0,7,9,7,4,3,2,5,3,3,2,4,1,4,1,0,1,9,7,4,0,1,0,4,2,3,15,1,21,0,0,2,4,9,16,0,19,0,1,1,4,43,20,2,0,1,0,15,0,1,6,9,1,2,19,0,14,13,1,22,1,1,27,1,1,1,13,0,1,25,1,2,4,0,4,3,5,1,5,0,1,1,0,1,1,3,3,1,3,2,1,3,2,3,6,2,2,3,3,2,1,1,4,2,33,6,0,2,14,1,0,1,3,5,2,2,3,3,2,0,2,6,5,0,7,7,0,4,3,2,1,0,1,4,0,3,4,3,6,0,1,0,1,3,1,8,3,0,0,1,7,2,2,12,0,2,6,0,2,1,0,0,4,0,2,3,0,7,1,5,3,5,4,5,8,2,12,4,0,0,1,1,0,1,0,1,0,4,0,1,1,0,1,0,1,0,0,0,1,1,2,1,1,2,3,0,3,7,0,0,2,1,0,2,11,1,0,0,0,3,4,1,0,2,0,0,1,0,3,1,2,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,2,1,0,1,1,1,1,0,1,1,1,3,1,2,0,1,5,1,0,0,1,2,2,2,1,2,1,1,0,1,6,2,3,0,6,8,4,0,0,1,5,4,1,7,11,1,1,7,1,5,0,2,3,10,2,9,7,0,4,1,0,1,4,2,0,7,3,9,5,5,2,0,2,7,0,0,2,7,3,0,2,2,4,0,0,3,0,3,1,1,3,2,2,0,1,0,0,0,5,1,3,1,4,3,1,4,2,2,0,6,1,8,1,0,2,0,1,0,2,1,0,1,0,1,2,1,1,2,0,0,3,0,2,2,0,0,12,16,1,0,0,1,0,1,2,0,2,11,0,1,0,18,0,8,2,3,25,0,33,1,1,0,1,1,12,0,2,13,0,2,1,12,1,9,0.05400982,85,0,3,3,0,2,0,29,18,1
7,0,0,7,0,6,1,0,2,0,0,3,0,2,2,1,7,1,6,1,0,5,0.04,1,3,3,1,0,0,3,1,1,2,3,1,0,5,3,0,2,2,4,1,4,0,2,0,0,0,2,1,2,0,2,0,0,3,0,1,1,1,3,0,2,4,0,5,0,1,1,1,5,10,0,6,0,0,2,0,11,11,2,1,0,0,5,0,1,1,4,0,3,15,0,4,11,0,5,0,1,7,2,1,0,7,0,1,9,0,0,4,0,2,1,1,0,2,0,3,1,2,1,1,3,2,1,5,0,0,0,2,4,3,1,1,3,0,1,1,0,2,2,13,0,0,1,4,1,0,0,2,2,0,0,0,0,2,0,1,3,2,0,3,3,1,0,1,0,0,1,3,2,0,0,1,6,2,0,0,0,1,1,0,1,0,0,0,0,3,1,0,5,0,2,2,0,0,0,0,0,6,0,0,0,0,3,0,2,2,4,1,3,1,0,4,1,0,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,1,1,0,0,0,0,0,0,3,0,0,1,2,1,1,1,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,5,1,0,0,2,0,0,0,1,0,1,1,0,1,0,1,0,3,0,1,0,0,0,3,1,2,1,1,6,0,0,1,0,0,0,1,0,3,3,1,0,0,0,2,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,1,0,1,2,0,2,1,1,0,0,0,1,0,1,0,0,1,2,1,2,0,4,0,1,0,0,0,0,4,0,1,3,0,1,4,11,0,0,0,1,0,0,1,0,1,10,0,0,0,3,1,0,1,1,9,1,14,0,0,0,0,0,3,0,0,7,1,0,0,6,1,0,0.081300813,27,0,0,0,0,0,0,11,10,1
